pert_idx,severity,err_clean,err_pert,R_sample
8,0.5419533848762512,0.00037715217331424356,0.000377152202418074,0.9999998869548927
9,0.4608631134033203,0.021917860954999924,0.021900665014982224,1.0
9,0.2032819390296936,0.00037305158912204206,0.0003730443713720888,1.0
5,0.1953648328781128,0.051396444439888,0.05139440670609474,1.0
2,0.17254143953323364,0.005278926342725754,0.0051124682649970055,1.0
1,0.4437423348426819,0.038412921130657196,0.036474864929914474,1.0
6,0.9416743516921997,0.07626733928918839,0.04855651408433914,1.0
7,0.35523200035095215,0.00021285589900799096,0.00012108781811548397,1.0
4,0.003964126110076904,0.00012972706463187933,0.000129727617604658,0.9999937559381978
5,0.09001898765563965,0.009604167193174362,0.009610666893422604,0.9990093942538826
0,0.7162518501281738,0.0038250130601227283,0.023468658328056335,0.0701155173954075
2,0.7570396065711975,0.0059257252141833305,0.00603267690166831,0.9741353148027154
1,0.8946088552474976,0.0016615462955087423,0.0018070528749376535,0.8842797823381086
4,0.42823028564453125,0.07319493591785431,0.07318126410245895,1.0
6,0.0253029465675354,0.10097412019968033,0.08908683806657791,1.0
1,0.7257939577102661,0.0008572739316150546,0.00017747108358889818,1.0
7,0.3131380081176758,0.003910056781023741,0.003909850027412176,1.0
4,0.12538492679595947,0.000389077264117077,0.0003890766529366374,1.0
6,0.14197909832000732,0.12933340668678284,0.12935084104537964,0.9998025519432097
3,0.5961504578590393,0.0007280111312866211,0.0007279267301782966,1.0
1,0.37441277503967285,0.0005412526661530137,0.000542121531907469,0.9976529847808152
9,0.4906236529350281,0.008617599494755268,0.008706504479050636,0.9850762679295728
5,0.06701505184173584,0.011807148344814777,0.010968691669404507,1.0
1,0.1784193515777588,9.279855294153094e-05,4.289190110284835e-05,1.0
7,0.8822634816169739,0.0016001317417249084,0.0016001317417249084,1.0
8,0.4907488226890564,0.01829179935157299,0.018260253593325615,1.0
2,0.22750931978225708,0.030739448964595795,0.02952413819730282,1.0
9,0.7397190928459167,0.003452807432040572,0.00248893559910357,1.0
1,0.7267472743988037,0.014591698534786701,0.00916825421154499,1.0
4,0.1834012269973755,0.015402385033667088,0.014938323758542538,1.0
0,0.5686860680580139,0.013317753560841084,0.008776592090725899,1.0
2,0.5053114295005798,0.003443129127845168,0.003704630071297288,0.8983102778039672
4,0.6323216557502747,0.0005221472820267081,0.0003721182874869555,1.0
7,0.19192492961883545,5.5535288993269205e-05,6.19072379777208e-05,0.8529144695625251
6,0.6223915815353394,0.0025775576941668987,0.0027759389486163855,0.8970689140457679
0,0.654344379901886,0.0003460624720901251,0.002187548903748393,0.0671212227200498
7,0.3659813404083252,0.013583328574895859,0.014229649677872658,0.9341683129198244
5,0.8601300716400146,0.000513831153512001,0.0005137011758051813,1.0
8,0.15333926677703857,0.9739943742752075,1.6443334817886353,0.464318521108159
4,0.5406041145324707,0.0014915673527866602,0.0014915643259882927,1.0
2,0.017513155937194824,0.00708366883918643,0.007066580932587385,1.0
2,0.9686738848686218,0.008279656991362572,0.008596676401793957,0.9464425279614646
7,0.25721418857574463,0.0018968000076711178,0.0018970496021211147,0.9998072606221684
9,0.16419827938079834,0.06321723759174347,0.062407612800598145,1.0
0,0.8871493935585022,0.03931143879890442,0.006600131746381521,1.0
3,0.5293218493461609,0.005659937392920256,0.005648425780236721,1.0
1,0.8535717725753784,0.11347098648548126,0.14665921032428741,0.6866984199072049
2,0.3681058883666992,0.00683874636888504,0.006594439502805471,1.0
2,0.006755471229553223,0.0029262767639011145,0.0029227202758193016,1.0
2,0.3377429246902466,0.016821209341287613,0.016905704513192177,0.9926865420526869
8,0.9771915078163147,0.0003008742642123252,0.00030039672856219113,1.0
2,0.13806086778640747,0.0012344610877335072,0.0012281100498512387,1.0
4,0.7690291404724121,0.023107778280973434,0.023111600428819656,0.9997577351739475
1,0.908149778842926,0.0016550624277442694,0.001671964069828391,0.985225750216131
4,0.7286136746406555,0.0014365505194291472,0.00876995362341404,0.07063314655073143
2,0.947397768497467,0.0009742957190610468,0.0027133654803037643,0.22302744184845277
8,0.21976709365844727,0.004743595141917467,0.004749563988298178,0.9981594882300547
1,0.32281821966171265,0.00796518474817276,0.007731488440185785,1.0
1,0.5698069930076599,0.0004944512038491666,0.0002612446842249483,1.0
8,0.9332361817359924,0.003950478974729776,0.003951106686145067,0.9997672691697936
0,0.4403380751609802,0.0006848412449471653,0.0005176090635359287,1.0
3,0.7506802082061768,0.0019404126796871424,0.0019411967368796468,0.9994083498804646
8,0.0774262547492981,0.0029246679041534662,0.0029410270508378744,0.991861818014463
2,0.5330953598022461,0.010222790762782097,0.005557937081903219,1.0
2,0.0172121524810791,0.00017817976186051965,0.00018034839013125747,0.9824345129660952
8,0.09609520435333252,0.032327014952898026,0.03232697769999504,1.0
8,0.061671674251556396,0.00023974945361260325,0.00023849558783695102,1.0
6,0.40559589862823486,0.004987877793610096,0.004987877793610096,1.0
7,0.7451848387718201,0.028772301971912384,0.029563453048467636,0.9610407716616595
2,0.36663204431533813,0.04556723311543465,0.044656507670879364,1.0
5,0.11943960189819336,0.15508471429347992,0.15506459772586823,1.0
8,0.517866313457489,0.018579766154289246,0.020736293867230415,0.8514009581474038
6,0.10593515634536743,0.019894199445843697,0.019954415038228035,0.9955823167182206
8,0.09833693504333496,0.21478424966335297,0.19963234663009644,1.0
3,0.22335505485534668,8.350698044523597e-05,8.350949065061286e-05,0.9999559700519566
4,0.011093497276306152,0.00033960150904022157,0.0003400674322620034,0.9979935518283432
2,0.7988609075546265,0.0001385911600664258,0.000143962271977216,0.9458240803984999
2,0.8828305006027222,7.752340025035664e-05,0.0020400630310177803,0.008308214507968136
3,0.9063398838043213,0.0014208094216883183,0.001779954764060676,0.7188186638045884
4,0.7020605802536011,0.0032496722415089607,0.0032344998326152563,1.0
0,0.3410099148750305,0.0015976012218743563,0.000309949042275548,1.0
4,0.4335096478462219,0.0016834269044920802,0.0017130498308688402,0.9747692430299887
1,0.08516800403594971,0.09518542885780334,0.0961604043841362,0.9851816315528852
9,0.06051284074783325,0.02974512241780758,0.02974512241780758,1.0
6,0.1004260778427124,0.008158919401466846,0.00815995316952467,0.9998144111384609
7,0.602151095867157,0.01896834932267666,0.018847355619072914,1.0
2,0.8273513317108154,0.001135614700615406,0.0010033228900283575,1.0
0,0.08599591255187988,0.14845845103263855,0.12409669160842896,1.0
3,0.9856830835342407,0.0022377516143023968,0.002811870537698269,0.7156479955367937
7,0.07485812902450562,0.0008636526763439178,0.00085525430040434,1.0
1,0.3419087529182434,0.0031574945896863937,0.003258537268266082,0.9549026767074338
6,0.6337660551071167,0.011218861676752567,0.007661199662834406,1.0
5,0.23347365856170654,0.005099967587739229,0.004455189686268568,1.0
7,0.9127926826477051,0.018310025334358215,0.017899859696626663,1.0
5,0.6125960350036621,0.13966484367847443,0.1395082175731659,1.0
1,0.87217777967453,0.02314622327685356,0.022040508687496185,1.0
5,0.8831780552864075,0.0008459441014565527,0.0013537451159209013,0.5021832201256801
6,0.6631274223327637,0.00024513405514881015,0.00024561170721426606,0.9971524048630397
5,0.38676881790161133,0.09758954495191574,0.09705976396799088,1.0
0,0.9664692878723145,0.0003629733109846711,0.000533971528057009,0.5680838618806001
9,0.3234352469444275,0.003813578048720956,0.0038135789800435305,0.9999996422365164
2,0.20437830686569214,0.010694422759115696,0.010896210558712482,0.9729872563659895
1,0.3353334665298462,0.0545712485909462,0.052524324506521225,1.0
9,0.4250403642654419,0.005806684028357267,0.005806681700050831,1.0
4,0.18501263856887817,0.003334174631163478,0.0033338512293994427,1.0
0,0.8962718844413757,0.001984324073418975,0.006634920369833708,0.17061972649987825
1,0.6024410128593445,0.003867181483656168,0.004579784814268351,0.7805436355502596
0,0.40903860330581665,0.010476850904524326,0.010478650219738483,0.9997484560103046
6,0.12475711107254028,0.0005266933585517108,0.000526906456798315,0.9994075836118833
9,0.7216282486915588,0.01599334366619587,0.01599246636033058,1.0
7,0.29167675971984863,0.00027289128047414124,0.00026549817994236946,1.0
7,0.8794052600860596,0.012457981705665588,0.012570875696837902,0.9868711834310259
6,0.4969555139541626,0.0461452417075634,0.04945407062768936,0.9035262071076787
2,0.551082193851471,0.010494978167116642,0.008588187396526337,1.0
9,0.2930413484573364,0.0028396041598170996,0.002839295659214258,1.0
6,0.8484379649162292,0.0021629498805850744,0.002205376047641039,0.9719440166814654
8,0.7512741684913635,0.021996375173330307,0.022008046507835388,0.9992231895498404
7,0.8963639140129089,0.00040615556645207107,0.0004066169203724712,0.9983382974655928
1,0.6818086504936218,0.0002318009064765647,0.00021623281645588577,1.0
6,0.6185099482536316,0.0018116842256858945,0.0017761803464964032,1.0
7,0.05106687545776367,0.000882616441231221,0.0008826153352856636,1.0
7,0.9389152526855469,0.0020218989811837673,0.0016353625105693936,1.0
2,0.641913890838623,0.20912699401378632,0.22304867208003998,0.9099050078443659
6,0.043389976024627686,0.0009214975871145725,0.0009214607998728752,1.0
8,0.6460953950881958,0.003165314206853509,0.0031653237529098988,0.9999955819159732
7,0.7071487903594971,0.0005068405880592763,0.0008252504630945623,0.4896083962664623
4,0.8868327140808105,0.00037286989390850067,0.00037263287231326103,1.0
5,0.3131454586982727,0.004680289421230555,0.004735884256660938,0.9828496551255507
7,0.7327959537506104,0.0012109046801924706,0.0012106419308111072,1.0
9,0.5910038948059082,0.01303598191589117,0.013034243136644363,1.0
0,0.20671731233596802,0.06514162570238113,0.06651826202869415,0.9698278949101042
8,0.7313910126686096,0.0002763039665296674,0.0002772202424239367,0.9951618268052046
0,0.9856813549995422,0.00020502593542914838,0.0018209910485893488,0.04078510257233009
1,0.7718260288238525,0.014416413381695747,0.014956357888877392,0.9475593186671931
4,0.3056420683860779,0.003064871532842517,0.0030648699030280113,1.0
6,0.13076281547546387,0.0011200114386156201,0.001121440320275724,0.9981339756058671
5,0.5573513507843018,0.004294948186725378,0.004237504210323095,1.0
4,0.8287572264671326,0.0048059565015137196,0.004805916920304298,1.0
4,0.445307195186615,0.015377065166831017,0.014399010688066483,1.0
2,0.4074479341506958,0.010343198664486408,0.012218590825796127,0.7834033843905813
8,0.5595900416374207,0.004508386366069317,0.004508852027356625,0.9998487057057844
9,0.12704157829284668,0.0026848807465285063,0.0027130686212331057,0.9848163039927402
4,0.7401623725891113,0.0027285637333989143,0.002621924504637718,1.0
1,0.44104111194610596,0.004212433937937021,0.004048433620482683,1.0
0,0.3764582872390747,0.014765084721148014,0.014946503564715385,0.9822686278747249
0,0.591681957244873,8.43634843477048e-05,0.00013133480388205498,0.5229039881807035
5,0.6028115749359131,0.007087738253176212,0.0070877415128052235,0.9999993262644964
7,0.8389708399772644,0.02093774639070034,0.02065126970410347,1.0
9,0.9300810098648071,0.0007732923259027302,0.0007326332852244377,1.0
1,0.3584597706794739,0.0006835625972598791,0.00016645346477162093,1.0
1,0.6657690405845642,0.003586691338568926,0.002985072787851095,1.0
4,0.27245837450027466,0.0009284353582188487,0.0009284015977755189,1.0
2,0.4601803421974182,0.016649166122078896,0.017870867624878883,0.9014620998147427
9,0.3814086318016052,0.0002049086760962382,0.00021037460828665644,0.9621699818312206
9,0.5087296366691589,0.0019861282780766487,0.0022460510954260826,0.8351273537741634
4,0.32992953062057495,0.0010577512439340353,0.0010577351786196232,1.0
0,0.8527176976203918,0.028242582455277443,0.03805891051888466,0.6459663283981765
4,0.4416019320487976,0.06997755914926529,0.0699775442481041,1.0
7,0.9630535840988159,0.00026281006284989417,0.00026281242026016116,0.9999868598100304
4,0.9878417253494263,0.08693498373031616,0.08639635145664215,1.0
0,0.17558008432388306,0.0020657596178352833,0.0052937101572752,0.25193930656747404
7,0.7410768270492554,0.005984469782561064,0.006083665415644646,0.976204105039461
8,0.14845025539398193,0.018239233642816544,0.018239233642816544,1.0
2,0.12661820650100708,0.0007636922528035939,0.0005040838150307536,1.0
8,0.29977577924728394,0.0008166616316884756,0.0008166376501321793,1.0
9,0.8271981477737427,0.013620673678815365,0.0137264933437109,0.9887265692352842
5,0.6250963807106018,0.007886601611971855,0.008884528651833534,0.839838503954283
4,0.6398855447769165,0.21937717497348785,0.17599742114543915,1.0
7,0.3508651852607727,0.0032787462696433067,0.0032789232209324837,0.9999209420589749
9,0.08461129665374756,0.0007082624942995608,0.0007082624360918999,1.0
2,0.36843377351760864,0.0005520770791918039,0.0005563974846154451,0.988645303444181
8,0.7874553799629211,0.00832868367433548,0.008144404739141464,1.0
7,0.5186213850975037,0.000598946469835937,0.0005989455967210233,1.0
9,0.3858693242073059,0.0003042838943656534,0.00031759325065650046,0.9392120379099473
9,0.2260320782661438,2.7684226036071777,2.7686996459960938,0.9998534148207069
4,0.41221219301223755,0.0003757658996619284,0.0004308636416681111,0.8183701867050555
4,0.2834351062774658,0.005862544756382704,0.0058625442907214165,1.0
5,0.16186988353729248,0.01654229126870632,0.01654229126870632,1.0
3,0.9451324939727783,0.008391407318413258,0.009222458116710186,0.8708006296940423
5,0.5300672054290771,0.0132755683735013,0.015121077187359333,0.8263911909774041
1,0.6554518342018127,0.00057045096764341,0.0005658140871673822,1.0
4,0.7723827958106995,0.027483738958835602,0.03457256406545639,0.7145077946364445
5,0.8956159949302673,0.0013902983628213406,0.0014221236342564225,0.9673872857223914
3,0.8615390062332153,0.006362610496580601,0.006316583603620529,1.0
4,0.6962199211120605,0.010438812896609306,0.009699543006718159,1.0
0,0.9857324361801147,0.005616375245153904,0.003650292055681348,1.0
0,0.08253628015518188,0.00894883368164301,0.008971762843430042,0.9962581923287702
1,0.4796956181526184,0.01482493057847023,0.015326457098126411,0.9524286618956399
4,0.26255565881729126,0.025194523856043816,0.046956080943346024,0.40169112041679234
1,0.9676128029823303,0.0006328219315037131,0.07636751979589462,0.0008922389838085382
6,0.9578480124473572,0.05182758718729019,0.0531596839427948,0.9635049371682198
3,0.502729058265686,0.11724936217069626,0.1115887463092804,1.0
0,0.028390049934387207,0.0030070843640714884,0.002863147994503379,1.0
7,0.7062947154045105,0.0681910291314125,0.0681910291314125,1.0
9,0.4426436424255371,0.0003336107183713466,0.0003030087100341916,1.0
4,0.9655418992042542,0.0007703705341555178,0.0007986457785591483,0.9485643730109857
1,0.42571407556533813,0.033262625336647034,0.01972309872508049,1.0
3,0.33205342292785645,0.015282277017831802,0.015283636748790741,0.9998696692780958
7,0.5172951817512512,0.004468045197427273,0.004468033090233803,1.0
8,0.6163104176521301,0.013317998498678207,0.013319870457053185,0.9997941212801756
6,0.8035746812820435,0.14394240081310272,0.13812048733234406,1.0
1,0.1367354393005371,0.0011022123508155346,0.0011155784595757723,0.9824968280824239
7,0.5024070739746094,0.001213245326653123,0.0012384566944092512,0.970319306996278
5,0.8278682231903076,0.028767088428139687,0.028752315789461136,1.0
1,0.4597333073616028,0.032192058861255646,0.02614627406001091,1.0
2,0.39937740564346313,0.024782856926321983,0.020733807235956192,1.0
5,0.8591270446777344,0.11929120868444443,0.11954724043607712,0.9968640606997112
8,0.10451620817184448,0.10089725255966187,0.10090401023626328,0.9999018902969011
2,0.08898931741714478,0.01985638588666916,0.019574854522943497,1.0
0,0.20158493518829346,0.19353727996349335,0.1919332593679428,1.0
5,0.795508623123169,0.0009012171067297459,0.0009011336951516569,1.0
3,0.27844828367233276,0.0002381359663559124,0.0002381362864980474,0.9999980306238389
3,0.35517024993896484,0.0001895375462481752,0.00018727872520685196,1.0
9,0.09292781352996826,0.061077017337083817,0.07432334125041962,0.7500925005327921
5,0.7610018253326416,0.00028425853815861046,0.00028943989309482276,0.9738854383156028
8,0.5477081537246704,0.00021206277597229928,0.0002733459114097059,0.6894394253368492
8,0.06503969430923462,0.0003572292916942388,0.0003572294081095606,0.9999995226020626
0,0.6504053473472595,0.0030232740100473166,0.0020906731951981783,1.0
1,0.15769422054290771,0.029044361785054207,0.028906455263495445,1.0
5,0.5610765814781189,0.0005283546051941812,0.0005268569802865386,1.0
1,0.1942318081855774,0.004570325370877981,0.004994230344891548,0.878146981108784
1,0.4001117944717407,0.003250227542594075,0.00350491376593709,0.8953696656949726
5,0.5134877562522888,0.0014900233363732696,0.001489939633756876,1.0
6,0.046552836894989014,0.14199398458003998,0.14200857281684875,0.9998495100049672
5,0.17480266094207764,0.011682274751365185,0.011762401089072227,0.9900363251764513
0,0.16153407096862793,0.03339322656393051,0.027928929775953293,1.0
2,0.7779998183250427,0.023302556946873665,0.021970337256789207,1.0
1,0.32827770709991455,0.0004172501794528216,0.00024111609673127532,1.0
7,0.18481594324111938,0.030781151726841927,0.03077259100973606,1.0
7,0.5466543436050415,0.04112369567155838,0.04104917496442795,1.0
5,0.3819597363471985,0.029838191345334053,0.03414696082472801,0.8206963792366848
6,0.013092875480651855,0.007322344463318586,0.007201220840215683,1.0
5,0.9141528010368347,0.17114728689193726,0.17305365204811096,0.9839032130513298
7,0.30119431018829346,0.01922793500125408,0.019229594618082047,0.9998735675511021
1,0.9763404726982117,0.0021282732486724854,0.003163796616718173,0.5594484999809419
9,0.0456729531288147,0.15731872618198395,0.15654729306697845,1.0
0,0.7015424370765686,0.042210470885038376,0.04878990724682808,0.8087956983106516
3,0.1922609806060791,0.0004042266809847206,0.00040695571806281805,0.9901914911929555
6,0.9117529392242432,0.04751788452267647,0.049931541085243225,0.9299870304834537
0,0.6492937803268433,0.15661780536174774,0.16980761289596558,0.8882924234922934
6,0.9537420868873596,0.0019918663892894983,0.0019918663892894983,1.0
7,0.6788218021392822,0.04875961318612099,0.04879413917660713,0.9989635777496879
8,0.9829726815223694,0.00025609281146898866,0.00025609220028854907,1.0
1,0.0942298173904419,0.10640007257461548,0.09615614265203476,1.0
3,0.9670522809028625,0.0019198686350136995,0.0006784360157325864,1.0
1,0.7597426772117615,0.013102717697620392,0.013369492255151272,0.9709040658024471
7,0.8248957395553589,0.0013826402137055993,0.0013811623211950064,1.0
6,0.1718970537185669,0.017484908923506737,0.017484908923506737,1.0
0,0.6362751126289368,0.005223579704761505,0.005315415561199188,0.974791288954088
2,0.45898592472076416,0.010254133492708206,0.016028953716158867,0.5197401372293714
8,0.5660478472709656,0.019003022462129593,0.01891988143324852,1.0
1,0.1767842173576355,0.06571128964424133,0.06615722179412842,0.9901408534666513
0,0.9771554470062256,0.004772810265421867,0.01147013995796442,0.2767877285800725
4,0.1971147060394287,0.00349039095453918,0.003490662667900324,0.9998859687725802
2,0.21369296312332153,0.011272880248725414,0.011669871397316456,0.9505604547368519
9,0.09333550930023193,0.001460580388084054,0.001460580388084054,1.0
6,0.21257835626602173,0.1137714684009552,0.10743206739425659,1.0
6,0.6620040535926819,0.02568853460252285,0.028490951284766197,0.8592581309618437
5,0.7314883470535278,0.0010723922168835998,0.001074515632353723,0.9971063343854994
6,0.03086400032043457,0.01451930683106184,0.014514850452542305,1.0
5,0.22703003883361816,0.00038800298352725804,0.0003880040312651545,0.9999960441962449
9,0.4734196066856384,0.11698492616415024,0.1168891042470932,1.0
8,0.16486400365829468,0.01098725851625204,0.01101410947740078,0.9964306139723192
1,0.6061705946922302,0.024025455117225647,0.04250635579228401,0.4335165365656771
3,0.8421058654785156,0.024341346696019173,0.024486852809786797,0.991306856310212
8,0.6100630760192871,0.012049317359924316,0.009935756213963032,1.0
1,0.9728118777275085,0.012362942099571228,0.021481813862919807,0.4451241001612474
5,0.8969822525978088,6.39386271359399e-05,6.393982039298862e-05,0.9999726647793026
3,0.5828245878219604,0.007670576684176922,0.007670576684176922,1.0
4,0.5255138874053955,0.010354007594287395,0.010354013182222843,0.9999992093723797
6,0.5432419776916504,0.04376234486699104,0.045435581356287,0.9465150441919358
1,0.6922556161880493,0.017864329740405083,0.01401391439139843,1.0
5,0.06419491767883301,0.010162805207073689,0.01016254723072052,1.0
0,0.204786479473114,0.3226238489151001,0.3178130090236664,1.0
0,0.587710976600647,0.00451222388073802,0.004156436305493116,1.0
5,0.8141701817512512,0.006803334224969149,0.006802970077842474,1.0
5,0.5652070045471191,0.028128337115049362,0.027021704241633415,1.0
0,0.5509325861930847,0.0015644498635083437,0.0014567773323506117,1.0
5,0.6502323746681213,0.005524612031877041,0.005759034305810928,0.9409366367348108
1,0.07568269968032837,0.006868438329547644,0.006587694399058819,1.0
5,0.35277366638183594,0.061417356133461,0.06138593703508377,1.0
4,0.7522495985031128,0.0023586275056004524,0.002284690970554948,1.0
0,0.7284972071647644,0.00024650918203406036,0.001706305774860084,0.058764694131762565
4,0.44212961196899414,0.008341156877577305,0.008340931497514248,1.0
6,0.774375319480896,0.013283724896609783,0.01370722521096468,0.9550649353379413
8,0.7813435792922974,0.0002391101879766211,0.00023910394520498812,1.0
7,0.5630618929862976,0.04665594920516014,0.04665594920516014,1.0
8,0.7641904950141907,0.06156524270772934,0.05900688096880913,1.0
1,0.223688542842865,0.052060674875974655,0.047708287835121155,1.0
3,0.31238853931427,0.04709955304861069,0.047013457864522934,1.0
3,0.1750996708869934,0.0009152645361609757,0.0009142523631453514,1.0
3,0.817676842212677,0.005470287054777145,0.005195209756493568,1.0
2,0.6956135630607605,0.016703417524695396,0.017672235146164894,0.9207218851706793
3,0.25784844160079956,0.015347805805504322,0.015348130837082863,0.9999689760256754
2,0.15871107578277588,0.012770957313477993,0.013030992820858955,0.9709023556471
4,0.591822624206543,0.05197374150156975,0.03917279839515686,1.0
2,0.12172132730484009,0.09852664172649384,0.09997572004795074,0.9788379703044437
1,0.8981879949569702,0.0005923506687395275,0.005042938515543938,0.043394085988227554
7,0.346005380153656,0.0005708761746063828,0.0005708965472877026,0.9999477231567993
3,0.44149714708328247,0.2660474479198456,0.26643186807632446,0.9978869780359485
9,0.08927172422409058,0.015048105269670486,0.015050449408590794,0.9997718357218431
3,0.9220473766326904,0.07350382208824158,0.02226005122065544,1.0
6,0.900476336479187,0.0006605596281588078,0.0006056714919395745,1.0
5,0.8956774473190308,0.005827796645462513,0.005851563066244125,0.9940555680115841
5,0.04478299617767334,0.003786548273637891,0.0037863673642277718,1.0
0,0.8368226289749146,0.001077784108929336,0.008184444159269333,0.0513048338769322
5,0.3215227723121643,0.011707218363881111,0.012005887925624847,0.9637677141318695
9,0.9412258267402649,0.00013075924653094262,0.00012874901585746557,1.0
9,0.8862663507461548,7.073656161082909e-05,7.07395447534509e-05,0.999938230242076
6,0.5450708866119385,0.002362228464335203,0.0023742851335555315,0.9925696554945147
7,0.23096990585327148,0.027315881103277206,0.02734091877937317,0.9986587243032383
2,0.6899572610855103,0.001497044344432652,0.0017643010942265391,0.7861262581858021
6,0.15950775146484375,0.1586330085992813,0.1586330085992813,1.0
1,0.8223162889480591,0.000674598675686866,0.0006888153729960322,0.9699099639583743
9,0.33604228496551514,0.0012239336501806974,0.0012290028389543295,0.9939633655864403
5,0.7380917072296143,0.05641568824648857,0.05668278783559799,0.9931043487228726
9,0.08668279647827148,0.03001921810209751,0.030019225552678108,0.9999996364030325
4,0.10324138402938843,0.012222359888255596,0.012273612432181835,0.9938884648620805
7,0.46182185411453247,0.011170209385454655,0.011170211248099804,0.9999997557142561
7,0.9167360663414001,0.018542414531111717,0.01854241080582142,1.0
3,0.23391646146774292,0.02623206377029419,0.02632078342139721,0.9950658770532548
2,0.1523226499557495,0.007284592371433973,0.007524821441620588,0.9535800730646035
3,0.5238116383552551,0.00046882059541530907,0.0004896880127489567,0.9381965674328956
8,0.4805346131324768,0.0034019830636680126,0.003482954343780875,0.9661274222488544
1,0.16989129781723022,0.001390256336890161,0.0018681824440136552,0.6486483411136623
0,0.5899789929389954,0.0010539882350713015,0.0013197072548791766,0.719380231265993
7,0.012539446353912354,0.024227166548371315,0.024227166548371315,1.0
2,0.10805457830429077,0.033708032220602036,0.032114844769239426,1.0
7,0.7081950902938843,0.021596500650048256,0.021315645426511765,1.0
3,0.6225247979164124,0.004995335359126329,0.004995335359126329,1.0
3,0.03400063514709473,0.011230209842324257,0.01122998259961605,1.0
8,0.2794491648674011,0.032703205943107605,0.03270385414361954,0.9999709639130884
1,0.5660440921783447,0.05249412730336189,0.05355491116642952,0.9711167785434923
5,0.5856890678405762,0.0023529778700321913,0.0023526574950665236,1.0
7,0.551295816898346,0.0019229840254411101,0.0019229840254411101,1.0
8,0.7028096914291382,0.004856056068092585,0.004856599494814873,0.9998360821319098
6,0.5906060934066772,0.008308475837111473,0.009211169555783272,0.8597633047964193
8,0.17013567686080933,0.00245009851641953,0.0026014591567218304,0.9159290083030533
7,0.363728404045105,0.005793911404907703,0.005793911404907703,1.0
9,0.7335851192474365,0.0036807546857744455,0.003690723329782486,0.9960456028982069
6,0.9319442510604858,0.0004220081027597189,0.00033685940434224904,1.0
6,0.2148868441581726,0.0162380151450634,0.018127240240573883,0.851091274025974
5,0.9455481767654419,0.007738395128399134,0.004923488013446331,1.0
4,0.6076158285140991,0.000444457633420825,0.0004432013083714992,1.0
9,0.8709174394607544,0.023430049419403076,0.026898138225078583,0.8169139465597638
3,0.9139010906219482,0.0014235484413802624,0.008436787873506546,0.07376748765426686
6,0.052516043186187744,0.002208761405199766,0.0023756157606840134,0.8988079554777524
5,0.46684038639068604,0.00011795576574513689,0.00011795785394497216,0.9999740679780682
7,0.549042284488678,0.0006171572022140026,0.0007996714557521045,0.6841789223079234
5,0.4744254946708679,0.00020459531515371054,0.00021032828954048455,0.960324983342897
1,0.13081908226013184,0.033813029527664185,0.03376544639468193,1.0
2,0.09934091567993164,0.0008725801599211991,0.0008375129546038806,1.0
7,0.16484588384628296,0.0043316553346812725,0.004331578034907579,1.0
